datetime,dust,mq135,mq131,mq4,temperature,pressure,altitude
Sat Sep 30 11:54:38 2023,2845,0,0,0,28.4,96502,409.52
Sat Sep 30 11:54:39 2023,0,0,0,0,28.5,96501,409.6
Sat Sep 30 11:54:39 2023,2843,0,0,0,28.5,96499,409.43
Sat Sep 30 11:54:39 2023,2843,0,0,0,28.5,96509,409.0
Sat Sep 30 11:54:39 2023,2843,0,0,0,28.5,96504,409.43
Sat Sep 30 11:54:39 2023,2847,0,0,0,28.5,96504,409.43
Sat Sep 30 11:54:40 2023,2843,0,0,0,28.4,96506,409.43
Sat Sep 30 11:54:40 2023,2845,0,0,0,28.4,96506,409.52
Sat Sep 30 11:54:40 2023,2843,0,0,0,28.4,96506,409.08
Sat Sep 30 11:54:40 2023,2831,0,0,0,28.4,96507,408.65
Sat Sep 30 11:54:42 2023,2844,0,0,0,28.4,96506,409.17
Sat Sep 30 11:54:42 2023,2848,0,0,0,28.4,96503,410.04
Sat Sep 30 11:54:42 2023,2846,0,0,0,28.5,96499,409.6
Sat Sep 30 11:54:42 2023,2845,0,0,0,28.5,96500,409.26
Sat Sep 30 11:54:42 2023,0,0,0,0,28.5,96500,409.52
Sat Sep 30 11:54:43 2023,2843,0,0,0,28.5,96503,409.52
Sat Sep 30 11:54:43 2023,2845,0,0,0,28.5,96506,409.0
Sat Sep 30 11:54:43 2023,2845,0,0,0,28.5,96505,409.34
Sat Sep 30 11:54:43 2023,2845,0,0,0,28.5,96504,409.26
Sat Sep 30 11:54:43 2023,0,0,0,0,28.5,96502,409.52
Sat Sep 30 11:54:44 2023,2843,0,0,0,28.5,96499,409.34
Sat Sep 30 11:54:44 2023,2845,0,0,0,28.5,96502,409.95
Sat Sep 30 11:54:44 2023,2844,0,0,0,28.5,96497,409.86
Sat Sep 30 11:54:44 2023,2846,0,0,0,28.5,96505,409.26
Sat Sep 30 11:54:44 2023,0,0,0,0,28.5,96504,409.69
Sat Sep 30 11:54:45 2023,2843,0,0,0,28.5,96502,409.34
Sat Sep 30 11:54:45 2023,2845,0,0,0,28.5,96504,408.91
Sat Sep 30 11:54:45 2023,2845,0,0,0,28.6,96505,409.52
Sat Sep 30 11:54:45 2023,0,0,0,0,28.6,96505,409.08
Sat Sep 30 11:54:46 2023,2845,0,0,0,28.6,96508,409.26
Sat Sep 30 11:54:46 2023,2849,0,0,0,28.6,96509,409.34
Sat Sep 30 11:54:46 2023,2845,0,0,0,28.6,96506,409.26
Sat Sep 30 11:54:46 2023,0,0,0,0,28.6,96505,409.0
Sat Sep 30 11:54:47 2023,2848,0,0,0,28.7,96502,409.0
Sat Sep 30 11:54:47 2023,2845,0,0,0,28.6,96501,409.34
Sat Sep 30 11:54:47 2023,2843,0,0,0,28.6,96506,409.26
Sat Sep 30 11:54:47 2023,0,0,0,0,28.6,96503,408.74
Sat Sep 30 11:54:47 2023,0,0,0,0,28.6,96508,408.82
Sat Sep 30 11:54:48 2023,2846,0,0,0,28.6,96504,409.08
Sat Sep 30 11:54:48 2023,2846,0,0,0,28.5,96502,409.17
Sat Sep 30 11:54:48 2023,2846,0,0,0,28.5,96500,408.65
Sat Sep 30 11:54:48 2023,0,0,0,0,28.5,96507,409.08
Sat Sep 30 11:54:48 2023,0,0,0,0,28.6,96508,409.26
Sat Sep 30 11:54:49 2023,2846,0,0,0,28.5,96499,409.08
Sat Sep 30 11:54:49 2023,2846,0,0,0,28.5,96507,409.26
Sat Sep 30 11:54:49 2023,0,0,0,0,28.5,96509,409.52
Sat Sep 30 11:54:49 2023,0,0,0,0,28.5,96507,408.74
Sat Sep 30 11:54:50 2023,2847,0,0,0,28.5,96508,409.08
Sat Sep 30 11:54:50 2023,2843,0,0,0,28.5,96509,409.34
Sat Sep 30 11:54:50 2023,0,0,0,0,28.5,96506,409.0
Sat Sep 30 11:54:50 2023,0,0,0,0,28.6,96506,409.08
Sat Sep 30 11:54:51 2023,2847,0,0,0,28.6,96502,408.65
Sat Sep 30 11:54:51 2023,0,0,0,0,28.6,96507,408.65
Sat Sep 30 11:54:51 2023,0,0,0,0,28.6,96507,408.65
Sat Sep 30 11:54:51 2023,2846,0,0,0,28.6,96512,409.08
Sat Sep 30 11:54:52 2023,2848,0,0,0,28.6,96506,408.65
Sat Sep 30 11:54:52 2023,0,0,0,0,28.7,96508,408.74
Sat Sep 30 11:54:52 2023,0,0,0,0,28.7,96516,408.65
Sat Sep 30 11:54:52 2023,2847,0,0,0,28.7,96510,409.26
Sat Sep 30 11:54:54 2023,2847,0,0,0,28.7,96506,408.82
Sat Sep 30 11:54:54 2023,0,0,0,0,28.8,96508,409.08
Sat Sep 30 11:54:54 2023,0,0,0,0,28.8,96504,409.43
Sat Sep 30 11:54:54 2023,2846,0,0,0,28.8,96499,409.6
Sat Sep 30 11:54:54 2023,2847,0,0,0,28.8,96503,409.43
Sat Sep 30 11:54:55 2023,0,0,0,0,28.9,96501,409.34
Sat Sep 30 11:54:55 2023,0,0,0,0,28.9,96508,409.34
Sat Sep 30 11:54:55 2023,2847,0,0,0,28.9,96501,408.82
Sat Sep 30 11:54:55 2023,2845,0,0,0,28.9,96504,409.08
Sat Sep 30 11:54:56 2023,0,0,0,0,29.0,96510,409.0
Sat Sep 30 11:54:56 2023,0,0,0,0,29.0,96509,409.08
Sat Sep 30 11:54:56 2023,2847,0,0,0,29.0,96508,409.08
Sat Sep 30 11:54:56 2023,2845,0,0,0,29.0,96501,409.17
Sat Sep 30 11:54:57 2023,0,0,0,0,29.1,96504,409.34
Sat Sep 30 11:54:57 2023,0,0,0,0,29.1,96505,409.0
Sat Sep 30 11:54:57 2023,2848,0,0,0,29.1,96509,409.17
Sat Sep 30 11:54:57 2023,2845,0,0,0,29.1,96502,409.6
Sat Sep 30 11:54:57 2023,2846,0,0,0,29.1,96504,409.17
Sat Sep 30 11:54:58 2023,0,0,0,0,29.2,96508,408.74
Sat Sep 30 11:54:58 2023,0,0,0,0,29.2,96507,409.08
Sat Sep 30 11:54:58 2023,2844,0,0,0,29.2,96508,408.82
Sat Sep 30 11:54:58 2023,2847,0,0,0,29.2,96507,408.82
Sat Sep 30 11:54:58 2023,2841,0,0,0,29.2,96509,409.17
Sat Sep 30 11:54:59 2023,0,0,0,0,29.3,96513,408.91
Sat Sep 30 11:54:59 2023,0,0,0,0,29.3,96518,409.0
Sat Sep 30 11:54:59 2023,2846,0,0,0,29.3,96507,408.91
Sat Sep 30 11:54:59 2023,2848,0,0,0,29.3,96506,409.0
Sat Sep 30 11:54:59 2023,2848,0,0,0,29.3,96510,409.17
Sat Sep 30 11:55:00 2023,0,0,0,0,29.4,96509,408.3
Sat Sep 30 11:55:00 2023,2847,0,0,0,29.4,96512,408.65
Sat Sep 30 11:55:00 2023,2848,0,0,0,29.4,96509,408.56
Sat Sep 30 11:55:00 2023,2848,0,0,0,29.4,96511,409.34
Sat Sep 30 11:55:00 2023,2848,0,0,0,29.4,96506,409.08
Sat Sep 30 11:55:01 2023,0,0,0,0,29.5,96509,408.13
Sat Sep 30 11:55:01 2023,2846,0,0,0,29.5,96505,408.65
Sat Sep 30 11:55:01 2023,2848,0,0,0,29.4,96507,408.91
Sat Sep 30 11:55:01 2023,2847,0,0,0,29.4,96509,408.39
Sat Sep 30 11:55:01 2023,2846,0,0,0,29.4,96511,408.65
Sat Sep 30 11:55:02 2023,0,0,0,0,29.4,96507,408.65
Sat Sep 30 11:55:02 2023,2849,0,0,0,29.4,96503,409.26
Sat Sep 30 11:55:02 2023,2850,0,0,0,29.4,96513,408.91
Sat Sep 30 11:55:02 2023,2849,0,0,0,29.4,96509,408.48
Sat Sep 30 11:55:02 2023,2845,0,0,0,29.4,96512,408.74
Sat Sep 30 11:55:04 2023,0,0,0,0,29.4,96504,408.82
Sat Sep 30 11:55:04 2023,2842,0,0,0,29.4,96503,409.6
Sat Sep 30 11:55:04 2023,2848,0,0,0,29.4,96507,409.26
Sat Sep 30 11:55:04 2023,2849,0,0,0,29.4,96507,408.91
Sat Sep 30 11:55:04 2023,2850,0,0,0,29.4,96509,408.48
Sat Sep 30 11:55:05 2023,2846,0,0,0,29.5,96502,409.17
Sat Sep 30 11:55:05 2023,2848,0,0,0,29.5,96502,409.52
Sat Sep 30 11:55:05 2023,2849,0,0,0,29.5,96505,409.52
Sat Sep 30 11:55:05 2023,2848,0,0,0,29.5,96499,409.43
Sat Sep 30 11:55:05 2023,0,0,0,0,29.5,96502,409.17
Sat Sep 30 11:55:06 2023,2847,0,0,0,29.6,96502,408.82
Sat Sep 30 11:55:06 2023,2849,0,0,0,29.6,96502,409.17
Sat Sep 30 11:55:06 2023,2849,0,0,0,29.6,96507,409.26
Sat Sep 30 11:55:06 2023,2849,0,0,0,29.6,96511,409.26
Sat Sep 30 11:55:06 2023,0,0,0,0,29.7,96506,408.91
Sat Sep 30 11:55:07 2023,2848,0,0,0,29.7,96502,409.34
Sat Sep 30 11:55:07 2023,2850,0,0,0,29.7,96508,409.08
Sat Sep 30 11:55:07 2023,2849,0,0,0,29.7,96509,409.34
Sat Sep 30 11:55:07 2023,2849,0,0,0,29.7,96502,409.08
Sat Sep 30 11:55:07 2023,0,0,0,0,29.8,96502,409.17
Sat Sep 30 11:55:08 2023,2848,0,0,0,29.8,96500,409.26
Sat Sep 30 11:55:08 2023,2847,0,0,0,29.7,96508,410.04
Sat Sep 30 11:55:08 2023,2848,0,0,0,29.7,96509,409.52
Sat Sep 30 11:55:08 2023,0,0,0,0,29.7,96509,409.08
Sat Sep 30 11:55:09 2023,2847,0,0,0,29.7,96496,409.69
Sat Sep 30 11:55:09 2023,2850,0,0,0,29.7,96499,409.43
Sat Sep 30 11:55:09 2023,2847,0,0,0,29.7,96493,409.86
Sat Sep 30 11:55:09 2023,0,0,0,0,29.7,96499,409.78
Sat Sep 30 11:55:09 2023,0,0,0,0,29.7,96498,409.43
Sat Sep 30 11:55:10 2023,2847,0,0,0,29.7,96505,409.17
Sat Sep 30 11:55:10 2023,2859,0,0,0,29.8,96504,409.34
Sat Sep 30 11:55:10 2023,2850,0,0,0,29.8,96504,409.78
Sat Sep 30 11:55:10 2023,0,0,0,0,29.8,96503,409.08
Sat Sep 30 11:55:10 2023,0,0,0,0,29.8,96503,409.0
Sat Sep 30 11:55:11 2023,2849,0,0,0,29.9,96497,409.34
Sat Sep 30 11:55:11 2023,2849,0,0,0,29.8,96492,409.69
Sat Sep 30 11:55:11 2023,0,0,0,0,29.9,96501,409.52
Sat Sep 30 11:55:11 2023,0,0,0,0,29.9,96500,409.6
Sat Sep 30 11:55:12 2023,2849,0,0,0,29.9,96501,409.0
Sat Sep 30 11:55:12 2023,2850,0,0,0,29.9,96502,408.74
Sat Sep 30 11:55:12 2023,0,0,0,0,29.9,96501,409.26
Sat Sep 30 11:55:12 2023,0,0,0,0,29.9,96505,409.52
Sat Sep 30 11:55:12 2023,2848,0,0,0,29.9,96507,409.6
Sat Sep 30 11:55:13 2023,2849,0,0,0,29.9,96506,409.17
Sat Sep 30 11:55:13 2023,0,0,0,0,29.9,96502,409.26
Sat Sep 30 11:55:13 2023,0,0,0,0,29.9,96504,409.17
Sat Sep 30 11:55:13 2023,2847,0,0,0,29.9,96510,409.17
Sat Sep 30 11:55:15 2023,2849,0,0,0,29.9,96505,409.08
Sat Sep 30 11:55:15 2023,0,0,0,0,29.9,96506,409.34
Sat Sep 30 11:55:15 2023,0,0,0,0,29.9,96505,409.43
Sat Sep 30 11:55:15 2023,2843,0,0,0,29.9,96502,409.26
Sat Sep 30 11:55:15 2023,2847,0,0,0,29.9,96509,409.26
Sat Sep 30 11:55:16 2023,2849,0,0,0,29.9,96504,408.82
Sat Sep 30 11:55:16 2023,0,0,0,0,29.9,96510,409.0
Sat Sep 30 11:55:16 2023,0,0,0,0,29.9,96503,408.91
Sat Sep 30 11:55:16 2023,2845,0,0,0,29.9,96504,409.0
Sat Sep 30 11:55:16 2023,2847,0,0,0,29.9,96503,409.34
Sat Sep 30 11:55:17 2023,0,0,0,0,29.9,96509,409.08
Sat Sep 30 11:55:17 2023,0,0,0,0,29.9,96502,409.17
Sat Sep 30 11:55:17 2023,2849,0,0,0,29.9,96508,408.65
Sat Sep 30 11:55:17 2023,2850,0,0,0,29.9,96507,408.82
Sat Sep 30 11:55:18 2023,0,0,0,0,30.0,96506,408.74
Sat Sep 30 11:55:18 2023,0,0,0,0,29.9,96511,408.65
Sat Sep 30 11:55:18 2023,2850,0,0,0,29.9,96515,408.65
Sat Sep 30 11:55:18 2023,2851,0,0,0,29.9,96510,408.82
Sat Sep 30 11:55:18 2023,2849,0,0,0,29.9,96510,409.34
Sat Sep 30 11:55:19 2023,0,0,0,0,29.9,96506,409.08
Sat Sep 30 11:55:19 2023,0,0,0,0,29.9,96505,409.17
Sat Sep 30 11:55:19 2023,2851,0,0,0,29.9,96506,409.34
Sat Sep 30 11:55:19 2023,2851,0,0,0,29.8,96503,408.82
Sat Sep 30 11:55:19 2023,2849,0,0,0,29.8,96508,408.65
Sat Sep 30 11:55:20 2023,0,0,0,0,29.8,96507,409.43
Sat Sep 30 11:55:20 2023,0,0,0,0,29.7,96515,409.43
Sat Sep 30 11:55:20 2023,2847,0,0,0,29.7,96507,408.91
Sat Sep 30 11:55:20 2023,2851,0,0,0,29.7,96500,409.43
Sat Sep 30 11:55:20 2023,2853,0,0,0,29.7,96505,408.48
Sat Sep 30 11:55:21 2023,0,0,0,0,29.6,96504,408.82
Sat Sep 30 11:55:21 2023,0,0,0,0,29.7,96509,409.08
Sat Sep 30 11:55:21 2023,2850,0,0,0,29.7,96504,409.26
Sat Sep 30 11:55:21 2023,2847,0,0,0,29.7,96509,409.17
Sat Sep 30 11:55:21 2023,2851,0,0,0,29.7,96508,409.08
Sat Sep 30 11:55:22 2023,0,0,0,0,29.7,96501,409.0
Sat Sep 30 11:55:22 2023,2850,0,0,0,29.7,96504,408.48
Sat Sep 30 11:55:22 2023,2853,0,0,0,29.7,96504,409.26
Sat Sep 30 11:55:22 2023,2849,0,0,0,29.7,96508,409.08
Sat Sep 30 11:55:22 2023,2850,0,0,0,29.6,96503,409.17
Sat Sep 30 11:55:23 2023,0,0,0,0,29.6,96513,409.26
Sat Sep 30 11:55:23 2023,2850,0,0,0,29.6,96509,409.0
Sat Sep 30 11:55:23 2023,2847,0,0,0,29.5,96508,408.91
Sat Sep 30 11:55:23 2023,2853,0,0,0,29.5,96511,409.34
Sat Sep 30 11:55:23 2023,2851,0,0,0,29.4,96505,409.08
Sat Sep 30 11:55:24 2023,2848,0,0,0,29.3,96508,409.34
Sat Sep 30 11:55:24 2023,2853,0,0,0,29.3,96508,409.26
Sat Sep 30 11:55:24 2023,2818,0,0,0,29.3,96504,410.04
Sat Sep 30 11:55:24 2023,2849,0,0,0,29.3,96505,408.91
Sat Sep 30 11:55:26 2023,0,0,0,0,29.2,96500,409.08
Sat Sep 30 11:55:26 2023,2849,0,0,0,29.2,96502,409.26
Sat Sep 30 11:55:26 2023,2849,0,0,0,29.2,96501,409.34
Sat Sep 30 11:55:26 2023,2852,0,0,0,29.2,96504,409.26
Sat Sep 30 11:55:26 2023,2848,0,0,0,29.2,96502,408.56
Sat Sep 30 11:55:27 2023,0,0,0,0,29.2,96507,409.08
Sat Sep 30 11:55:27 2023,2832,0,0,0,29.1,96505,409.17
Sat Sep 30 11:55:27 2023,2854,0,0,0,29.1,96507,408.91
Sat Sep 30 11:55:27 2023,2853,0,0,0,29.1,96507,409.0
Sat Sep 30 11:55:27 2023,2854,0,0,0,29.1,96504,409.0
Sat Sep 30 11:55:28 2023,2851,0,0,0,29.1,96505,409.43
Sat Sep 30 11:55:28 2023,2850,0,0,0,29.1,96501,409.78
Sat Sep 30 11:55:28 2023,2864,0,0,0,29.1,96498,409.08
Sat Sep 30 11:55:28 2023,2850,0,0,0,29.1,96502,409.08
Sat Sep 30 11:55:28 2023,0,0,0,0,29.1,96505,409.34
Sat Sep 30 11:55:29 2023,2850,0,0,0,29.1,96499,409.6
Sat Sep 30 11:55:29 2023,2855,0,0,0,29.1,96503,409.6
Sat Sep 30 11:55:29 2023,2852,0,0,0,29.1,96504,409.34
Sat Sep 30 11:55:29 2023,2850,0,0,0,29.1,96502,409.34
Sat Sep 30 11:55:29 2023,0,0,0,0,29.1,96502,409.86
Sat Sep 30 11:55:30 2023,2850,0,0,0,29.1,96499,409.43
Sat Sep 30 11:55:30 2023,2850,0,0,0,29.1,96509,409.08
Sat Sep 30 11:55:30 2023,2850,0,0,0,29.2,96505,409.17
Sat Sep 30 11:55:30 2023,2851,0,0,0,29.2,96497,409.08
Sat Sep 30 11:55:30 2023,0,0,0,0,29.2,96502,409.08
Sat Sep 30 11:55:31 2023,2853,0,0,0,29.2,96499,409.26
Sat Sep 30 11:55:31 2023,2844,0,0,0,29.2,96504,409.0
Sat Sep 30 11:55:31 2023,2851,0,0,0,29.2,96501,409.17
Sat Sep 30 11:55:31 2023,0,0,0,0,29.2,96501,409.6
Sat Sep 30 11:55:32 2023,2854,0,0,0,29.1,96495,409.95
Sat Sep 30 11:55:32 2023,2851,0,0,0,29.1,96502,410.73
Sat Sep 30 11:55:32 2023,2853,0,0,0,29.1,96495,410.38
Sat Sep 30 11:55:32 2023,0,0,0,0,29.1,96494,409.95
Sat Sep 30 11:55:33 2023,2851,0,0,0,29.1,96501,409.78
Sat Sep 30 11:55:33 2023,2853,0,0,0,29.1,96505,409.78
Sat Sep 30 11:55:33 2023,2854,0,0,0,29.1,96504,409.34
Sat Sep 30 11:55:33 2023,0,0,0,0,29.1,96503,409.78
Sat Sep 30 11:55:33 2023,0,0,0,0,29.1,96502,409.78
Sat Sep 30 11:55:34 2023,2855,0,0,0,29.1,96500,410.21
Sat Sep 30 11:55:34 2023,2850,0,0,0,29.1,96498,409.43
Sat Sep 30 11:55:34 2023,0,0,0,0,29.1,96499,409.52
Sat Sep 30 11:55:34 2023,0,0,0,0,29.1,96498,410.04
Sat Sep 30 11:55:35 2023,2853,0,0,0,29.1,96503,409.86
Sat Sep 30 11:55:35 2023,2854,0,0,0,29.0,96500,409.78
Sat Sep 30 11:55:35 2023,0,0,0,0,29.0,96496,409.86
Sat Sep 30 11:55:35 2023,0,0,0,0,29.0,96505,409.6
Sat Sep 30 11:55:36 2023,2854,0,0,0,28.9,96495,409.86
Sat Sep 30 11:55:36 2023,2848,0,0,0,28.9,96496,409.69
Sat Sep 30 11:55:36 2023,0,0,0,0,28.9,96499,409.69
Sat Sep 30 11:55:36 2023,0,0,0,0,28.9,96500,409.6
Sat Sep 30 11:55:36 2023,2850,0,0,0,28.9,96494,409.95
Sat Sep 30 11:55:38 2023,2853,0,0,0,28.8,96497,410.21
Sat Sep 30 11:55:38 2023,0,0,0,0,28.8,96501,409.6
Sat Sep 30 11:55:38 2023,0,0,0,0,28.8,96493,409.52
Sat Sep 30 11:55:38 2023,2853,0,0,0,28.8,96497,409.69
Sat Sep 30 11:55:39 2023,2851,0,0,0,28.7,96499,409.95
Sat Sep 30 11:55:39 2023,0,0,0,0,28.7,96500,409.78
Sat Sep 30 11:55:39 2023,0,0,0,0,28.7,96494,409.52
Sat Sep 30 11:55:39 2023,2849,0,0,0,28.7,96496,410.21
Sat Sep 30 11:55:40 2023,2853,0,0,0,28.6,96501,409.6
Sat Sep 30 11:55:40 2023,0,0,0,0,28.6,96495,409.95
Sat Sep 30 11:55:40 2023,0,0,0,0,28.6,96497,409.52
Sat Sep 30 11:55:40 2023,2850,0,0,0,28.6,96497,409.6
Sat Sep 30 11:55:40 2023,2850,0,0,0,28.6,96501,409.78
Sat Sep 30 11:55:41 2023,0,0,0,0,28.6,96503,409.6
Sat Sep 30 11:55:41 2023,0,0,0,0,28.6,96501,410.04
Sat Sep 30 11:55:41 2023,2851,0,0,0,28.6,96502,410.3
Sat Sep 30 11:55:41 2023,2849,0,0,0,28.6,96502,409.69
Sat Sep 30 11:55:42 2023,0,0,0,0,28.6,96499,410.38
Sat Sep 30 11:55:42 2023,0,0,0,0,28.6,96490,410.38
Sat Sep 30 11:55:42 2023,2852,0,0,0,28.6,96494,410.21
Sat Sep 30 11:55:42 2023,2852,0,0,0,28.6,96495,410.12
Sat Sep 30 11:55:43 2023,0,0,0,0,28.6,96493,410.56
Sat Sep 30 11:55:43 2023,0,0,0,0,28.6,96492,410.12
Sat Sep 30 11:55:43 2023,2852,0,0,0,28.6,96487,410.3
Sat Sep 30 11:55:43 2023,2854,0,0,0,28.6,96492,410.3
Sat Sep 30 11:55:43 2023,2853,0,0,0,28.6,96494,409.86
Sat Sep 30 11:55:44 2023,0,0,0,0,28.7,96491,410.12
Sat Sep 30 11:55:44 2023,0,0,0,0,28.7,96492,410.3
Sat Sep 30 11:55:44 2023,2852,0,0,0,28.7,96499,409.34
Sat Sep 30 11:55:44 2023,2852,0,0,0,28.7,96502,409.78
Sat Sep 30 11:55:44 2023,2879,0,0,0,28.8,96497,410.21
Sat Sep 30 11:55:45 2023,0,0,0,0,28.8,96498,410.04
Sat Sep 30 11:55:45 2023,0,0,0,0,28.8,96500,409.78
Sat Sep 30 11:55:45 2023,2852,0,0,0,28.8,96494,409.78
Sat Sep 30 11:55:45 2023,2854,0,0,0,28.8,96492,410.04
Sat Sep 30 11:55:45 2023,2847,0,0,0,28.8,96499,409.86
Sat Sep 30 11:55:46 2023,0,0,0,0,28.9,96503,409.86
Sat Sep 30 11:55:46 2023,0,0,0,0,28.9,96501,409.86
Sat Sep 30 11:55:46 2023,2854,0,0,0,29.0,96496,409.86
Sat Sep 30 11:55:46 2023,2857,0,0,0,29.0,96502,409.6
Sat Sep 30 11:55:46 2023,2854,0,0,0,29.0,96503,409.34
Sat Sep 30 11:55:47 2023,0,0,0,0,29.0,96508,409.17
Sat Sep 30 11:55:47 2023,2853,0,0,0,29.0,96504,409.52
Sat Sep 30 11:55:47 2023,2855,0,0,0,29.0,96503,409.69
Sat Sep 30 11:55:47 2023,2855,0,0,0,29.0,96506,409.6
Sat Sep 30 11:55:47 2023,2857,0,0,0,29.0,96504,409.86
Sat Sep 30 11:55:49 2023,0,0,0,0,29.1,96499,409.86
Sat Sep 30 11:55:49 2023,2854,0,0,0,29.1,96503,409.52
Sat Sep 30 11:55:49 2023,2859,0,0,0,29.1,96494,410.04
Sat Sep 30 11:55:49 2023,2855,0,0,0,29.1,96495,410.21
Sat Sep 30 11:55:49 2023,2854,0,0,0,29.1,96490,410.47
Sat Sep 30 11:55:50 2023,0,0,0,0,29.1,96496,410.12
Sat Sep 30 11:55:50 2023,2855,0,0,0,29.1,96501,409.95
Sat Sep 30 11:55:50 2023,2855,0,0,0,29.1,96490,410.21
Sat Sep 30 11:55:50 2023,2855,0,0,0,29.1,96498,409.86
Sat Sep 30 11:55:50 2023,2857,0,0,0,29.2,96495,409.52
Sat Sep 30 11:55:51 2023,0,0,0,0,29.1,96503,409.69
Sat Sep 30 11:55:51 2023,2854,0,0,0,29.1,96501,409.43
Sat Sep 30 11:55:51 2023,2855,0,0,0,29.1,96504,409.34
Sat Sep 30 11:55:51 2023,2854,0,0,0,29.1,96495,409.6
Sat Sep 30 11:55:51 2023,2855,0,0,0,29.1,96502,409.26
Sat Sep 30 11:55:52 2023,0,0,0,0,29.1,96501,409.69
Sat Sep 30 11:55:52 2023,2854,0,0,0,29.1,96504,409.6
Sat Sep 30 11:55:52 2023,2855,0,0,0,29.0,96502,409.17
Sat Sep 30 11:55:52 2023,2853,0,0,0,29.1,96500,409.69
Sat Sep 30 11:55:52 2023,2854,0,0,0,29.0,96499,409.69
Sat Sep 30 11:55:53 2023,2855,0,0,0,29.1,96499,409.69
Sat Sep 30 11:55:53 2023,2854,0,0,0,29.0,96498,409.17
Sat Sep 30 11:55:53 2023,2853,0,0,0,29.0,96501,409.26
Sat Sep 30 11:55:53 2023,2852,0,0,0,29.0,96496,409.52
Sat Sep 30 11:55:53 2023,0,0,0,0,29.0,96503,409.86
Sat Sep 30 11:55:54 2023,2851,0,0,0,29.0,96501,409.43
Sat Sep 30 11:55:54 2023,2854,0,0,0,29.0,96502,409.95
Sat Sep 30 11:55:54 2023,2854,0,0,0,29.0,96499,410.04
Sat Sep 30 11:55:54 2023,2858,0,0,0,29.1,96496,409.69
Sat Sep 30 11:55:54 2023,0,0,0,0,29.1,96499,409.6
Sat Sep 30 11:55:55 2023,2854,0,0,0,29.1,96501,410.12
Sat Sep 30 11:55:55 2023,2855,0,0,0,29.1,96498,409.26
Sat Sep 30 11:55:55 2023,2854,0,0,0,29.1,96504,409.78
Sat Sep 30 11:55:55 2023,2855,0,0,0,29.1,96500,409.08
Sat Sep 30 11:55:55 2023,0,0,0,0,29.1,96500,409.34
Sat Sep 30 11:55:56 2023,2854,0,0,0,29.1,96502,409.17
Sat Sep 30 11:55:56 2023,2857,0,0,0,29.1,96501,409.52
Sat Sep 30 11:55:56 2023,2858,0,0,0,29.1,96502,409.78
Sat Sep 30 11:55:56 2023,0,0,0,0,29.1,96502,409.52
Sat Sep 30 11:55:57 2023,2858,0,0,0,29.1,96506,409.52
Sat Sep 30 11:55:57 2023,2855,0,0,0,29.1,96503,409.26
Sat Sep 30 11:55:57 2023,2860,0,0,0,29.1,96503,409.34
Sat Sep 30 11:55:57 2023,0,0,0,0,29.1,96502,409.34
Sat Sep 30 11:55:57 2023,0,0,0,0,29.1,96501,409.17
Sat Sep 30 11:55:58 2023,2858,0,0,0,29.1,96501,409.17
Sat Sep 30 11:55:58 2023,2854,0,0,0,29.1,96507,409.69
Sat Sep 30 11:55:58 2023,2855,0,0,0,29.1,96504,409.34
Sat Sep 30 11:55:58 2023,0,0,0,0,29.1,96494,409.78
Sat Sep 30 11:55:58 2023,0,0,0,0,29.1,96497,410.12
Sat Sep 30 11:56:00 2023,2860,0,0,0,29.1,96503,409.52
Sat Sep 30 11:56:00 2023,2858,0,0,0,29.1,96498,409.6
Sat Sep 30 11:56:00 2023,0,0,0,0,29.1,96499,409.6
Sat Sep 30 11:56:00 2023,0,0,0,0,29.1,96503,409.69
Sat Sep 30 11:56:01 2023,2855,0,0,0,29.1,96493,409.69
Sat Sep 30 11:56:01 2023,2857,0,0,0,29.1,96506,409.08
Sat Sep 30 11:56:01 2023,0,0,0,0,29.1,96508,409.17
Sat Sep 30 11:56:01 2023,0,0,0,0,29.2,96506,408.91
Sat Sep 30 11:56:01 2023,2855,0,0,0,29.2,96509,408.91
Sat Sep 30 11:56:02 2023,2858,0,0,0,29.2,96509,409.17
Sat Sep 30 11:56:02 2023,2858,0,0,0,29.2,96511,409.26
Sat Sep 30 11:56:02 2023,0,0,0,0,29.2,96504,409.0
Sat Sep 30 11:56:02 2023,0,0,0,0,29.2,96503,408.74
Sat Sep 30 11:56:02 2023,2855,0,0,0,29.2,96505,409.17
Sat Sep 30 11:56:03 2023,2842,0,0,0,29.2,96508,409.0
Sat Sep 30 11:56:03 2023,0,0,0,0,29.2,96511,408.48
Sat Sep 30 11:56:03 2023,0,0,0,0,29.1,96505,409.17
Sat Sep 30 11:56:03 2023,2857,0,0,0,29.1,96510,408.91
Sat Sep 30 11:56:04 2023,2853,0,0,0,29.0,96505,409.17
Sat Sep 30 11:56:04 2023,0,0,0,0,29.0,96504,409.0
Sat Sep 30 11:56:04 2023,0,0,0,0,29.1,96504,409.34
Sat Sep 30 11:56:04 2023,2855,0,0,0,29.1,96506,409.26
Sat Sep 30 11:56:04 2023,2856,0,0,0,29.1,96507,409.08
Sat Sep 30 11:56:05 2023,2866,0,0,0,29.1,96505,409.0
Sat Sep 30 11:56:05 2023,0,0,0,0,29.1,96508,409.34
Sat Sep 30 11:56:05 2023,0,0,0,0,29.1,96501,409.69
Sat Sep 30 11:56:05 2023,2855,0,0,0,29.1,96512,409.08
